#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
358	58.35	59.70	57.50	55.84	61.95	60.46	57.47	43.42
359	58.21	59.32	57.08	55.66	61.58	60.03	57.16	43.46
360	58.06	58.96	56.68	55.48	61.23	59.62	56.85	43.51
361	57.91	58.62	56.30	55.29	60.87	59.23	56.53	43.55
362	57.76	58.30	55.95	55.10	60.52	58.86	56.22	43.59
363	57.60	58.03	55.66	54.92	60.18	58.64	55.91	43.63
364	57.44	57.97	55.65	54.74	59.87	59.06	55.62	43.68
365	57.29	58.21	55.99	54.56	59.67	59.96	55.35	43.72
366	57.16	58.68	56.59	54.42	59.62	61.04	55.14	43.75
367	57.07	59.28	57.35	54.32	59.70	62.13	55.01	43.79
368	57.01	59.94	58.16	54.27	59.90	63.19	54.96	43.82
369	57.00	60.62	58.98	54.28	60.16	64.16	54.99	43.85
370	57.04	61.30	59.79	54.34	60.49	65.07	55.10	43.87
371	57.11	61.95	60.57	54.44	60.85	65.90	55.27	43.90
372	57.22	62.59	61.31	54.57	61.24	66.68	55.50	43.92
373	57.35	63.20	62.00	54.74	61.63	67.37	55.76	43.94
374	57.50	63.76	62.66	54.92	62.05	68.03	56.06	43.97
375	57.67	64.31	63.27	55.13	62.46	68.63	56.39	43.98
376	57.86	64.82	63.84	55.35	62.88	69.20	56.74	44.00
377	58.05	65.31	64.36	55.57	63.30	69.72	57.10	44.01
378	58.25	65.77	64.86	55.81	63.72	70.22	57.46	44.03
379	58.46	66.20	65.32	56.04	64.13	70.68	57.84	44.05
380	58.67	66.61	65.75	56.29	64.54	71.12	58.21	44.07
381	58.89	66.99	66.15	56.52	64.94	71.53	58.58	44.09
382	59.11	67.35	66.53	56.76	65.34	71.93	58.94	44.11
383	59.32	67.68	66.85	57.00	65.72	72.19	59.31	44.13
384	59.54	67.80	66.92	57.24	66.07	71.87	59.65	44.15
385	59.75	67.63	66.65	57.46	66.33	71.11	59.98	44.18
386	59.95	67.25	66.14	57.66	66.45	70.16	60.25	44.21
387	60.12	66.74	65.49	57.81	66.43	69.17	60.44	44.24
388	60.23	66.16	64.77	57.91	66.31	68.21	60.55	44.27
389	60.30	65.56	64.03	57.96	66.12	67.30	60.58	44.30
390	60.33	64.96	63.31	57.96	65.86	66.45	60.53	44.34
391	60.32	64.37	62.61	57.93	65.58	65.69	60.43	44.38
392	60.28	63.80	61.93	57.86	65.26	64.97	60.28	44.42
393	60.22	63.27	61.30	57.77	64.92	64.31	60.08	44.46
394	60.13	62.75	60.71	57.63	64.58	63.70	59.84	44.50
395	60.03	62.27	60.15	57.50	64.22	63.13	59.58	44.55
396	59.91	61.81	59.63	57.34	63.86	62.60	59.30	44.60
397	59.78	61.39	59.14	57.18	63.49	62.11	59.01	44.63
398	59.64	60.98	58.68	57.00	63.13	61.64	58.70	44.68
399	59.49	60.60	58.26	56.83	62.76	61.21	58.39	44.72
400	59.34	60.23	57.86	56.64	62.40	60.80	58.08	44.77
401	59.20	59.90	57.48	56.45	62.04	60.40	57.77	44.81
402	59.04	59.57	57.13	56.26	61.69	60.04	57.45	44.85
403	58.88	59.28	56.82	56.08	61.35	59.78	57.14	44.89
404	58.71	59.20	56.77	55.89	61.03	60.14	56.84	44.93
405	58.56	59.41	57.08	55.71	60.82	61.00	56.57	44.96
